101,02/21/2012,95.46742951,OTC_FCHI_500,0,,,,,,,,,,,,,,,,,,
128,02/22/2012,7.314591573,OTC_FCHI_501,0,,,,,,,,,,,,,,,,,,
128,02/29/2012,8.238821803,OTC_FCHI_502,1,,,,,,,,,,,,,,,,,,
128,03/07/2012,9.17085567,OTC_FCHI_503,1,,,,,,,,,,,,,,,,,,
128,03/14/2012,10.10450437,OTC_FCHI_504,1,,,,,,,,,,,,,,,,,,
128,03/21/2012,11.03172724,OTC_FCHI_505,1,,,,,,,,,,,,,,,,,,
125,02/22/2012,11.5770536,OTC_FCHI_506,1,,,,,,,,,,,,,,,,,,
128,03/28/2012,11.95317414,OTC_FCHI_507,1,,,,,,,,,,,,,,,,,,
125,02/29/2012,12.76723942,OTC_FCHI_508,1,,,,,,,,,,,,,,,,,,
128,04/04/2012,12.86765192,OTC_FCHI_509,1,,,,,,,,,,,,,,,,,,
128,04/11/2012,13.77306652,OTC_FCHI_510,1,,,,,,,,,,,,,,,,,,
125,03/07/2012,13.93982433,OTC_FCHI_511,1,,,,,,,,,,,,,,,,,,
128,04/18/2012,14.66882929,OTC_FCHI_512,1,,,,,,,,,,,,,,,,,,
125,03/14/2012,15.09124243,OTC_FCHI_513,1,,,,,,,,,,,,,,,,,,
128,04/25/2012,15.55188324,OTC_FCHI_514,1,,,,,,,,,,,,,,,,,,
125,03/21/2012,16.21439715,OTC_FCHI_515,1,,,,,,,,,,,,,,,,,,
125,03/28/2012,17.31142566,OTC_FCHI_516,1,,,,,,,,,,,,,,,,,,
122,02/22/2012,17.38797686,OTC_FCHI_517,1,,,,,,,,,,,,,,,,,,
125,04/04/2012,18.38353611,OTC_FCHI_518,1,,,,,,,,,,,,,,,,,,
122,02/29/2012,18.81356744,OTC_FCHI_519,1,,,,,,,,,,,,,,,,,,
125,04/11/2012,19.4297775,OTC_FCHI_520,1,,,,,,,,,,,,,,,,,,
122,03/07/2012,20.19060384,OTC_FCHI_521,1,,,,,,,,,,,,,,,,,,
125,04/18/2012,20.45071896,OTC_FCHI_522,1,,,,,,,,,,,,,,,,,,
125,04/25/2012,21.44543235,OTC_FCHI_523,1,,,,,,,,,,,,,,,,,,
122,03/14/2012,21.51866077,OTC_FCHI_524,1,,,,,,,,,,,,,,,,,,
122,03/21/2012,22.79390892,OTC_FCHI_525,1,,,,,,,,,,,,,,,,,,
122,03/28/2012,24.02060937,OTC_FCHI_526,1,,,,,,,,,,,,,,,,,,
119,02/22/2012,24.88189256,OTC_FCHI_527,1,,,,,,,,,,,,,,,,,,
122,04/04/2012,25.20312085,OTC_FCHI_528,1,,,,,,,,,,,,,,,,,,
122,04/11/2012,26.34276853,OTC_FCHI_529,1,,,,,,,,,,,,,,,,,,
119,02/29/2012,26.47034538,OTC_FCHI_530,1,,,,,,,,,,,,,,,,,,
122,04/18/2012,27.44153621,OTC_FCHI_531,1,,,,,,,,,,,,,,,,,,
119,03/07/2012,27.97850065,OTC_FCHI_532,1,,,,,,,,,,,,,,,,,,
122,04/25/2012,28.50121866,OTC_FCHI_533,1,,,,,,,,,,,,,,,,,,
119,03/14/2012,29.40987338,OTC_FCHI_534,1,,,,,,,,,,,,,,,,,,
119,03/21/2012,30.7656847,OTC_FCHI_535,1,,,,,,,,,,,,,,,,,,
119,03/28/2012,32.0535275,OTC_FCHI_536,1,,,,,,,,,,,,,,,,,,
119,04/04/2012,33.2797689,OTC_FCHI_537,1,,,,,,,,,,,,,,,,,,
116,02/22/2012,34.05970931,OTC_FCHI_538,1,,,,,,,,,,,,,,,,,,
119,04/11/2012,34.44805471,OTC_FCHI_539,1,,,,,,,,,,,,,,,,,,
119,04/18/2012,35.56326752,OTC_FCHI_540,1,,,,,,,,,,,,,,,,,,
116,02/29/2012,35.70014013,OTC_FCHI_541,1,,,,,,,,,,,,,,,,,,
119,04/25/2012,36.62944842,OTC_FCHI_542,1,,,,,,,,,,,,,,,,,,
116,03/07/2012,37.23506288,OTC_FCHI_543,1,,,,,,,,,,,,,,,,,,
116,03/14/2012,38.67294127,OTC_FCHI_544,1,,,,,,,,,,,,,,,,,,
116,03/21/2012,40.01803565,OTC_FCHI_545,1,,,,,,,,,,,,,,,,,,
116,03/28/2012,41.28170995,OTC_FCHI_546,1,,,,,,,,,,,,,,,,,,
116,04/04/2012,42.47272993,OTC_FCHI_547,1,,,,,,,,,,,,,,,,,,
116,04/11/2012,43.59743549,OTC_FCHI_548,1,,,,,,,,,,,,,,,,,,
116,04/18/2012,44.66098724,OTC_FCHI_549,1,,,,,,,,,,,,,,,,,,
113,02/22/2012,44.76900081,OTC_FCHI_550,1,,,,,,,,,,,,,,,,,,
116,04/25/2012,45.67032882,OTC_FCHI_551,1,,,,,,,,,,,,,,,,,,
113,02/29/2012,46.32787504,OTC_FCHI_552,1,,,,,,,,,,,,,,,,,,
113,03/07/2012,47.76826268,OTC_FCHI_553,1,,,,,,,,,,,,,,,,,,
113,03/14/2012,49.10296189,OTC_FCHI_554,1,,,,,,,,,,,,,,,,,,
113,03/21/2012,50.33961402,OTC_FCHI_555,1,,,,,,,,,,,,,,,,,,
113,03/28/2012,51.48975419,OTC_FCHI_556,1,,,,,,,,,,,,,,,,,,
113,04/04/2012,52.56366034,OTC_FCHI_557,1,,,,,,,,,,,,,,,,,,
113,04/11/2012,53.57018216,OTC_FCHI_558,1,,,,,,,,,,,,,,,,,,
113,04/18/2012,54.51465487,OTC_FCHI_559,1,,,,,,,,,,,,,,,,,,
113,04/25/2012,55.40586774,OTC_FCHI_560,1,,,,,,,,,,,,,,,,,,
110,02/22/2012,56.71499532,OTC_FCHI_561,1,,,,,,,,,,,,,,,,,,
110,02/29/2012,58.05529236,OTC_FCHI_562,1,,,,,,,,,,,,,,,,,,
110,03/07/2012,59.28004958,OTC_FCHI_563,1,,,,,,,,,,,,,,,,,,
110,03/14/2012,60.40472167,OTC_FCHI_564,1,,,,,,,,,,,,,,,,,,
110,03/21/2012,61.43823441,OTC_FCHI_565,1,,,,,,,,,,,,,,,,,,
110,03/28/2012,62.39222065,OTC_FCHI_566,1,,,,,,,,,,,,,,,,,,
110,04/04/2012,63.27686238,OTC_FCHI_567,1,,,,,,,,,,,,,,,,,,
110,04/11/2012,64.09954239,OTC_FCHI_568,1,,,,,,,,,,,,,,,,,,
110,04/18/2012,64.866245,OTC_FCHI_569,1,,,,,,,,,,,,,,,,,,
110,04/25/2012,65.58645536,OTC_FCHI_570,1,,,,,,,,,,,,,,,,,,
107,02/22/2012,69.48843077,OTC_FCHI_571,1,,,,,,,,,,,,,,,,,,
107,02/29/2012,70.4894389,OTC_FCHI_572,1,,,,,,,,,,,,,,,,,,
107,03/07/2012,71.395675,OTC_FCHI_573,1,,,,,,,,,,,,,,,,,,
107,03/14/2012,72.22175634,OTC_FCHI_574,1,,,,,,,,,,,,,,,,,,
107,03/21/2012,72.97550341,OTC_FCHI_575,1,,,,,,,,,,,,,,,,,,
107,03/28/2012,73.66621356,OTC_FCHI_576,1,,,,,,,,,,,,,,,,,,
107,04/04/2012,74.30257775,OTC_FCHI_577,1,,,,,,,,,,,,,,,,,,
107,04/11/2012,74.89068763,OTC_FCHI_578,1,,,,,,,,,,,,,,,,,,
107,04/18/2012,75.43538092,OTC_FCHI_579,1,,,,,,,,,,,,,,,,,,
107,04/25/2012,75.94575359,OTC_FCHI_580,1,,,,,,,,,,,,,,,,,,
104,02/22/2012,82.60206673,OTC_FCHI_581,1,,,,,,,,,,,,,,,,,,
104,02/29/2012,83.17902156,OTC_FCHI_582,1,,,,,,,,,,,,,,,,,,
104,03/07/2012,83.69619862,OTC_FCHI_583,1,,,,,,,,,,,,,,,,,,
104,03/14/2012,84.16361037,OTC_FCHI_584,1,,,,,,,,,,,,,,,,,,
104,03/21/2012,84.58642543,OTC_FCHI_585,1,,,,,,,,,,,,,,,,,,
104,03/28/2012,84.97137837,OTC_FCHI_586,1,,,,,,,,,,,,,,,,,,
104,04/04/2012,85.32326857,OTC_FCHI_587,1,,,,,,,,,,,,,,,,,,
104,04/11/2012,85.64602481,OTC_FCHI_588,1,,,,,,,,,,,,,,,,,,
104,04/18/2012,85.94226875,OTC_FCHI_589,1,,,,,,,,,,,,,,,,,,
104,04/25/2012,86.21948306,OTC_FCHI_590,1,,,,,,,,,,,,,,,,,,
101,02/22/2012,95.48147819,OTC_FCHI_591,1,,,,,,,,,,,,,,,,,,
101,02/29/2012,95.59961191,OTC_FCHI_592,0,,,,,,,,,,,,,,,,,,
101,03/07/2012,95.70021673,OTC_FCHI_593,0,,,,,,,,,,,,,,,,,,
101,03/14/2012,95.78782607,OTC_FCHI_594,0,,,,,,,,,,,,,,,,,,
101,03/21/2012,95.86402091,OTC_FCHI_595,0,,,,,,,,,,,,,,,,,,
101,03/28/2012,95.9303985,OTC_FCHI_596,0,,,,,,,,,,,,,,,,,,
101,04/04/2012,95.98792072,OTC_FCHI_597,0,,,,,,,,,,,,,,,,,,
101,04/11/2012,96.03781038,OTC_FCHI_598,0,,,,,,,,,,,,,,,,,,
101,04/18/2012,96.08052438,OTC_FCHI_599,0,,,,,,,,,,,,,,,,,,
101,04/25/2012,96.12118197,OTC_FCHI_600,0,,,,,,,,,,,,,,,,,,
137,04/26/2012,4.646408828,OTC_FCHI_601,0,,,,,,,,,,,,,,,,,,
137,05/03/2012,4.977360614,OTC_FCHI_602,0,,,,,,,,,,,,,,,,,,
137,05/10/2012,5.098022303,OTC_FCHI_603,0,,,,,,,,,,,,,,,,,,
137,05/17/2012,5.39883866,OTC_FCHI_604,1,,,,,,,,,,,,,,,,,,
137,05/24/2012,5.474073352,OTC_FCHI_605,1,,,,,,,,,,,,,,,,,,
137,05/31/2012,5.619218085,OTC_FCHI_606,1,,,,,,,,,,,,,,,,,,
137,06/07/2012,5.833923582,OTC_FCHI_607,1,,,,,,,,,,,,,,,,,,
137,06/14/2012,5.990766395,OTC_FCHI_608,1,,,,,,,,,,,,,,,,,,
137,06/21/2012,6.238079263,OTC_FCHI_609,1,,,,,,,,,,,,,,,,,,
137,06/28/2012,6.468464961,OTC_FCHI_610,1,,,,,,,,,,,,,,,,,,
133,04/26/2012,8.397319715,OTC_FCHI_611,1,,,,,,,,,,,,,,,,,,
133,05/03/2012,8.888121899,OTC_FCHI_612,1,,,,,,,,,,,,,,,,,,
133,05/10/2012,9.110535703,OTC_FCHI_613,1,,,,,,,,,,,,,,,,,,
133,05/17/2012,9.527494412,OTC_FCHI_614,1,,,,,,,,,,,,,,,,,,
133,05/24/2012,9.665995083,OTC_FCHI_615,1,,,,,,,,,,,,,,,,,,
133,05/31/2012,9.877816611,OTC_FCHI_616,1,,,,,,,,,,,,,,,,,,
133,06/07/2012,10.17284054,OTC_FCHI_617,1,,,,,,,,,,,,,,,,,,
133,06/14/2012,10.40021803,OTC_FCHI_618,1,,,,,,,,,,,,,,,,,,
133,06/21/2012,10.73182252,OTC_FCHI_619,1,,,,,,,,,,,,,,,,,,
133,06/28/2012,11.04360757,OTC_FCHI_620,1,,,,,,,,,,,,,,,,,,
129,04/26/2012,13.96932823,OTC_FCHI_621,1,,,,,,,,,,,,,,,,,,
129,05/03/2012,14.62203686,OTC_FCHI_622,1,,,,,,,,,,,,,,,,,,
129,05/10/2012,14.96505528,OTC_FCHI_623,1,,,,,,,,,,,,,,,,,,
129,05/17/2012,15.48849553,OTC_FCHI_624,1,,,,,,,,,,,,,,,,,,
129,05/24/2012,15.70159023,OTC_FCHI_625,1,,,,,,,,,,,,,,,,,,
129,05/31/2012,15.98276129,OTC_FCHI_626,1,,,,,,,,,,,,,,,,,,
129,06/07/2012,16.35104249,OTC_FCHI_627,1,,,,,,,,,,,,,,,,,,
129,06/14/2012,16.64832273,OTC_FCHI_628,1,,,,,,,,,,,,,,,,,,
129,06/21/2012,17.05326154,OTC_FCHI_629,1,,,,,,,,,,,,,,,,,,
129,06/28/2012,17.43886501,OTC_FCHI_630,1,,,,,,,,,,,,,,,,,,
125,04/26/2012,21.58586819,OTC_FCHI_631,1,,,,,,,,,,,,,,,,,,
125,05/03/2012,22.36855522,OTC_FCHI_632,1,,,,,,,,,,,,,,,,,,
125,05/10/2012,22.82608056,OTC_FCHI_633,1,,,,,,,,,,,,,,,,,,
125,05/17/2012,23.42486478,OTC_FCHI_634,1,,,,,,,,,,,,,,,,,,
125,05/24/2012,23.70992518,OTC_FCHI_635,1,,,,,,,,,,,,,,,,,,
125,05/31/2012,24.04838734,OTC_FCHI_636,1,,,,,,,,,,,,,,,,,,
125,06/07/2012,24.46770778,OTC_FCHI_637,1,,,,,,,,,,,,,,,,,,
125,06/14/2012,24.82141524,OTC_FCHI_638,1,,,,,,,,,,,,,,,,,,
125,06/21/2012,25.27453513,OTC_FCHI_639,1,,,,,,,,,,,,,,,,,,
125,06/28/2012,25.71012839,OTC_FCHI_640,1,,,,,,,,,,,,,,,,,,
121,04/26/2012,31.24708505,OTC_FCHI_641,1,,,,,,,,,,,,,,,,,,
121,05/03/2012,32.09557215,OTC_FCHI_642,1,,,,,,,,,,,,,,,,,,
121,05/10/2012,32.63364509,OTC_FCHI_643,1,,,,,,,,,,,,,,,,,,
121,05/17/2012,33.25674387,OTC_FCHI_644,1,,,,,,,,,,,,,,,,,,
121,05/24/2012,33.59331772,OTC_FCHI_645,1,,,,,,,,,,,,,,,,,,
121,05/31/2012,33.96356805,OTC_FCHI_646,1,,,,,,,,,,,,,,,,,,
121,06/07/2012,34.40106852,OTC_FCHI_647,1,,,,,,,,,,,,,,,,,,
121,06/14/2012,34.7837016,OTC_FCHI_648,1,,,,,,,,,,,,,,,,,,
121,06/21/2012,35.24753417,OTC_FCHI_649,1,,,,,,,,,,,,,,,,,,
121,06/28/2012,35.69785383,OTC_FCHI_650,1,,,,,,,,,,,,,,,,,,
117,04/26/2012,42.7105072,OTC_FCHI_651,1,,,,,,,,,,,,,,,,,,
117,05/03/2012,43.53839643,OTC_FCHI_652,1,,,,,,,,,,,,,,,,,,
117,05/10/2012,44.09819063,OTC_FCHI_653,1,,,,,,,,,,,,,,,,,,
117,05/17/2012,44.68690443,OTC_FCHI_654,1,,,,,,,,,,,,,,,,,,
117,05/24/2012,45.03825238,OTC_FCHI_655,1,,,,,,,,,,,,,,,,,,
117,05/31/2012,45.40488015,OTC_FCHI_656,1,,,,,,,,,,,,,,,,,,
117,06/07/2012,45.81940626,OTC_FCHI_657,1,,,,,,,,,,,,,,,,,,
117,06/14/2012,46.19488351,OTC_FCHI_658,1,,,,,,,,,,,,,,,,,,
117,06/21/2012,46.62961404,OTC_FCHI_659,1,,,,,,,,,,,,,,,,,,
117,06/28/2012,47.05318509,OTC_FCHI_660,1,,,,,,,,,,,,,,,,,,
113,04/26/2012,55.52738734,OTC_FCHI_661,1,,,,,,,,,,,,,,,,,,
113,05/03/2012,56.2437872,OTC_FCHI_662,1,,,,,,,,,,,,,,,,,,
113,05/10/2012,56.75413098,OTC_FCHI_663,1,,,,,,,,,,,,,,,,,,
113,05/17/2012,57.24940264,OTC_FCHI_664,1,,,,,,,,,,,,,,,,,,
113,05/24/2012,57.57122146,OTC_FCHI_665,1,,,,,,,,,,,,,,,,,,
113,05/31/2012,57.89504371,OTC_FCHI_666,1,,,,,,,,,,,,,,,,,,
113,06/07/2012,58.24707391,OTC_FCHI_667,1,,,,,,,,,,,,,,,,,,
113,06/14/2012,58.57602656,OTC_FCHI_668,1,,,,,,,,,,,,,,,,,,
113,06/21/2012,58.94109708,OTC_FCHI_669,1,,,,,,,,,,,,,,,,,,
113,06/28/2012,59.29773421,OTC_FCHI_670,1,,,,,,,,,,,,,,,,,,
109,04/26/2012,69.11998877,OTC_FCHI_671,1,,,,,,,,,,,,,,,,,,
109,05/03/2012,69.64687498,OTC_FCHI_672,1,,,,,,,,,,,,,,,,,,
109,05/10/2012,70.0382737,OTC_FCHI_673,1,,,,,,,,,,,,,,,,,,
109,05/17/2012,70.39231429,OTC_FCHI_674,1,,,,,,,,,,,,,,,,,,
109,05/24/2012,70.64027341,OTC_FCHI_675,1,,,,,,,,,,,,,,,,,,
109,05/31/2012,70.88419268,OTC_FCHI_676,1,,,,,,,,,,,,,,,,,,
109,06/07/2012,71.14098153,OTC_FCHI_677,1,,,,,,,,,,,,,,,,,,
109,06/14/2012,71.38883997,OTC_FCHI_678,1,,,,,,,,,,,,,,,,,,
109,06/21/2012,71.65319033,OTC_FCHI_679,1,,,,,,,,,,,,,,,,,,
109,06/28/2012,71.91017336,OTC_FCHI_680,1,,,,,,,,,,,,,,,,,,
105,04/26/2012,82.86698524,OTC_FCHI_681,1,,,,,,,,,,,,,,,,,,
105,05/03/2012,83.15129549,OTC_FCHI_682,1,,,,,,,,,,,,,,,,,,
105,05/10/2012,83.36930031,OTC_FCHI_683,1,,,,,,,,,,,,,,,,,,
105,05/17/2012,83.55179682,OTC_FCHI_684,1,,,,,,,,,,,,,,,,,,
105,05/24/2012,83.68821117,OTC_FCHI_685,1,,,,,,,,,,,,,,,,,,
105,05/31/2012,83.825284,OTC_FCHI_686,1,,,,,,,,,,,,,,,,,,
105,06/07/2012,83.96516317,OTC_FCHI_687,1,,,,,,,,,,,,,,,,,,
105,06/14/2012,84.10561664,OTC_FCHI_688,1,,,,,,,,,,,,,,,,,,
105,06/21/2012,84.24977224,OTC_FCHI_689,1,,,,,,,,,,,,,,,,,,
105,06/28/2012,84.38586334,OTC_FCHI_690,1,,,,,,,,,,,,,,,,,,
101,04/26/2012,96.12283694,OTC_FCHI_691,1,,,,,,,,,,,,,,,,,,
101,05/03/2012,96.1458611,OTC_FCHI_692,0,,,,,,,,,,,,,,,,,,
101,05/10/2012,96.16107784,OTC_FCHI_693,0,,,,,,,,,,,,,,,,,,
101,05/17/2012,96.16293018,OTC_FCHI_694,0,,,,,,,,,,,,,,,,,,
101,05/24/2012,96.16538785,OTC_FCHI_695,0,,,,,,,,,,,,,,,,,,
101,05/31/2012,96.18036469,OTC_FCHI_696,0,,,,,,,,,,,,,,,,,,
101,06/07/2012,96.19576132,OTC_FCHI_697,0,,,,,,,,,,,,,,,,,,
101,06/14/2012,96.2176048,OTC_FCHI_698,0,,,,,,,,,,,,,,,,,,
101,06/21/2012,96.2360751,OTC_FCHI_699,0,,,,,,,,,,,,,,,,,,
101,06/28/2012,96.24413572,OTC_FCHI_700,0,,,,,,,,,,,,,,,,,,
146,04/26/2012,0.860505667,OTC_FCHI_701,0,,,,,,,,,,,,,,,,,,
146,05/29/2012,1.112327449,OTC_FCHI_702,0,,,,,,,,,,,,,,,,,,
146,06/25/2012,1.348445509,OTC_FCHI_703,0,,,,,,,,,,,,,,,,,,
146,07/25/2012,1.745578723,OTC_FCHI_704,0,,,,,,,,,,,,,,,,,,
146,08/24/2012,2.312947156,OTC_FCHI_705,0,,,,,,,,,,,,,,,,,,
141,04/26/2012,2.343511628,OTC_FCHI_706,0,,,,,,,,,,,,,,,,,,
141,05/29/2012,2.928782404,OTC_FCHI_707,0,,,,,,,,,,,,,,,,,,
146,09/24/2012,2.96606188,OTC_FCHI_708,0,,,,,,,,,,,,,,,,,,
141,06/25/2012,3.401848322,OTC_FCHI_709,0,,,,,,,,,,,,,,,,,,
146,10/23/2012,3.717235131,OTC_FCHI_710,0,,,,,,,,,,,,,,,,,,
141,07/25/2012,4.135443668,OTC_FCHI_711,0,,,,,,,,,,,,,,,,,,
146,11/23/2012,4.64466918,OTC_FCHI_712,0,,,,,,,,,,,,,,,,,,
141,08/24/2012,5.093236596,OTC_FCHI_713,0,,,,,,,,,,,,,,,,,,
136,04/26/2012,5.43202651,OTC_FCHI_714,1,,,,,,,,,,,,,,,,,,
146,12/24/2012,5.614391805,OTC_FCHI_715,1,,,,,,,,,,,,,,,,,,
141,09/24/2012,6.128342286,OTC_FCHI_716,0,,,,,,,,,,,,,,,,,,
136,05/29/2012,6.541070993,OTC_FCHI_717,1,,,,,,,,,,,,,,,,,,
146,01/22/2013,6.599905893,OTC_FCHI_718,1,,,,,,,,,,,,,,,,,,
141,10/23/2012,7.236526936,OTC_FCHI_719,0,,,,,,,,,,,,,,,,,,
136,06/25/2012,7.343410196,OTC_FCHI_720,1,,,,,,,,,,,,,,,,,,
136,07/25/2012,8.498850085,OTC_FCHI_721,1,,,,,,,,,,,,,,,,,,
141,11/23/2012,8.527526473,OTC_FCHI_722,1,,,,,,,,,,,,,,,,,,
141,12/24/2012,9.822337546,OTC_FCHI_723,0,,,,,,,,,,,,,,,,,,
136,08/24/2012,9.896240451,OTC_FCHI_724,0,,,,,,,,,,,,,,,,,,
131,04/26/2012,10.93711052,OTC_FCHI_725,1,,,,,,,,,,,,,,,,,,
141,01/22/2013,11.08037549,OTC_FCHI_726,1,,,,,,,,,,,,,,,,,,
136,09/24/2012,11.33015274,OTC_FCHI_727,0,,,,,,,,,,,,,,,,,,
131,05/29/2012,12.68791007,OTC_FCHI_728,1,,,,,,,,,,,,,,,,,,
136,10/23/2012,12.77125158,OTC_FCHI_729,1,,,,,,,,,,,,,,,,,,
131,06/25/2012,13.85347667,OTC_FCHI_730,1,,,,,,,,,,,,,,,,,,
136,11/23/2012,14.37956363,OTC_FCHI_731,1,,,,,,,,,,,,,,,,,,
131,07/25/2012,15.42469629,OTC_FCHI_732,0,,,,,,,,,,,,,,,,,,
136,12/24/2012,15.93687448,OTC_FCHI_733,1,,,,,,,,,,,,,,,,,,
131,08/24/2012,17.2060237,OTC_FCHI_734,0,,,,,,,,,,,,,,,,,,
136,01/22/2013,17.39704851,OTC_FCHI_735,1,,,,,,,,,,,,,,,,,,
131,09/24/2012,18.9525583,OTC_FCHI_736,0,,,,,,,,,,,,,,,,,,
126,04/26/2012,19.48574293,OTC_FCHI_737,1,,,,,,,,,,,,,,,,,,
131,10/23/2012,20.62310621,OTC_FCHI_738,1,,,,,,,,,,,,,,,,,,
126,05/29/2012,21.82400071,OTC_FCHI_739,1,,,,,,,,,,,,,,,,,,
131,11/23/2012,22.42069175,OTC_FCHI_740,1,,,,,,,,,,,,,,,,,,
126,06/25/2012,23.2880029,OTC_FCHI_741,0,,,,,,,,,,,,,,,,,,
131,12/24/2012,24.1178795,OTC_FCHI_742,1,,,,,,,,,,,,,,,,,,
126,07/25/2012,25.14961558,OTC_FCHI_743,0,,,,,,,,,,,,,,,,,,
131,01/22/2013,25.66293236,OTC_FCHI_744,1,,,,,,,,,,,,,,,,,,
126,08/24/2012,27.14579125,OTC_FCHI_745,0,,,,,,,,,,,,,,,,,,
126,09/24/2012,29.0311029,OTC_FCHI_746,1,,,,,,,,,,,,,,,,,,
126,10/23/2012,30.76134921,OTC_FCHI_747,1,,,,,,,,,,,,,,,,,,
121,04/26/2012,31.24708505,OTC_FCHI_748,1,,,,,,,,,,,,,,,,,,
126,11/23/2012,32.56957869,OTC_FCHI_749,1,,,,,,,,,,,,,,,,,,
121,05/29/2012,33.90917447,OTC_FCHI_750,0,,,,,,,,,,,,,,,,,,
126,12/24/2012,34.24825386,OTC_FCHI_751,1,,,,,,,,,,,,,,,,,,
121,06/25/2012,35.50496561,OTC_FCHI_752,0,,,,,,,,,,,,,,,,,,
126,01/22/2013,35.73720617,OTC_FCHI_753,1,,,,,,,,,,,,,,,,,,
121,07/25/2012,37.43144904,OTC_FCHI_754,0,,,,,,,,,,,,,,,,,,
121,08/24/2012,39.40237731,OTC_FCHI_755,1,,,,,,,,,,,,,,,,,,
121,09/24/2012,41.20333923,OTC_FCHI_756,1,,,,,,,,,,,,,,,,,,
121,10/23/2012,42.80050899,OTC_FCHI_757,1,,,,,,,,,,,,,,,,,,
121,11/23/2012,44.43279374,OTC_FCHI_758,1,,,,,,,,,,,,,,,,,,
116,04/26/2012,45.80930301,OTC_FCHI_759,0,,,,,,,,,,,,,,,,,,
121,12/24/2012,45.93199118,OTC_FCHI_760,1,,,,,,,,,,,,,,,,,,
121,01/22/2013,47.2310761,OTC_FCHI_761,0,,,,,,,,,,,,,,,,,,
116,05/29/2012,48.37839998,OTC_FCHI_762,0,,,,,,,,,,,,,,,,,,
116,06/25/2012,49.87571002,OTC_FCHI_763,1,,,,,,,,,,,,,,,,,,
116,07/25/2012,51.60092778,OTC_FCHI_764,1,,,,,,,,,,,,,,,,,,
116,08/24/2012,53.29576433,OTC_FCHI_765,1,,,,,,,,,,,,,,,,,,
116,09/24/2012,54.79877633,OTC_FCHI_766,1,,,,,,,,,,,,,,,,,,
116,10/23/2012,56.09191407,OTC_FCHI_767,1,,,,,,,,,,,,,,,,,,
116,11/23/2012,57.38987076,OTC_FCHI_768,1,,,,,,,,,,,,,,,,,,
116,12/24/2012,58.58398387,OTC_FCHI_769,0,,,,,,,,,,,,,,,,,,
116,01/22/2013,59.59221573,OTC_FCHI_770,0,,,,,,,,,,,,,,,,,,
111,04/26/2012,62.26544065,OTC_FCHI_771,0,,,,,,,,,,,,,,,,,,
111,05/29/2012,64.29153962,OTC_FCHI_772,1,,,,,,,,,,,,,,,,,,
111,06/25/2012,65.4596036,OTC_FCHI_773,1,,,,,,,,,,,,,,,,,,
111,07/25/2012,66.74575866,OTC_FCHI_774,1,,,,,,,,,,,,,,,,,,
111,08/24/2012,67.96286809,OTC_FCHI_775,1,,,,,,,,,,,,,,,,,,
111,09/24/2012,69.00799261,OTC_FCHI_776,1,,,,,,,,,,,,,,,,,,
111,10/23/2012,69.88006792,OTC_FCHI_777,1,,,,,,,,,,,,,,,,,,
111,11/23/2012,70.74314365,OTC_FCHI_778,1,,,,,,,,,,,,,,,,,,
111,12/24/2012,71.55222556,OTC_FCHI_779,0,,,,,,,,,,,,,,,,,,
111,01/22/2013,72.21242353,OTC_FCHI_780,0,,,,,,,,,,,,,,,,,,
106,04/26/2012,79.44923842,OTC_FCHI_781,0,,,,,,,,,,,,,,,,,,
106,05/29/2012,80.57573531,OTC_FCHI_782,1,,,,,,,,,,,,,,,,,,
106,06/25/2012,81.23704172,OTC_FCHI_783,1,,,,,,,,,,,,,,,,,,
106,07/25/2012,81.92469981,OTC_FCHI_784,1,,,,,,,,,,,,,,,,,,
106,08/24/2012,82.5480486,OTC_FCHI_785,1,,,,,,,,,,,,,,,,,,
106,09/24/2012,83.05306899,OTC_FCHI_786,1,,,,,,,,,,,,,,,,,,
106,10/23/2012,83.45187953,OTC_FCHI_787,1,,,,,,,,,,,,,,,,,,
106,11/23/2012,83.84410917,OTC_FCHI_788,1,,,,,,,,,,,,,,,,,,
106,12/24/2012,84.24524195,OTC_FCHI_789,0,,,,,,,,,,,,,,,,,,
106,01/22/2013,84.54558174,OTC_FCHI_790,0,,,,,,,,,,,,,,,,,,
101,04/26/2012,96.12283694,OTC_FCHI_791,0,,,,,,,,,,,,,,,,,,
101,01/22/2013,96.12614833,OTC_FCHI_792,0,,,,,,,,,,,,,,,,,,
101,11/23/2012,96.13842745,OTC_FCHI_793,0,,,,,,,,,,,,,,,,,,
101,12/24/2012,96.15652136,OTC_FCHI_794,0,,,,,,,,,,,,,,,,,,
101,05/29/2012,96.17452333,OTC_FCHI_795,0,,,,,,,,,,,,,,,,,,
101,10/23/2012,96.19292606,OTC_FCHI_796,0,,,,,,,,,,,,,,,,,,
101,06/25/2012,96.24325721,OTC_FCHI_797,0,,,,,,,,,,,,,,,,,,
101,09/24/2012,96.25153072,OTC_FCHI_798,0,,,,,,,,,,,,,,,,,,
101,07/25/2012,96.27887823,OTC_FCHI_799,0,,,,,,,,,,,,,,,,,,
101,08/24/2012,96.28922545,OTC_FCHI_800,0,,,,,,,,,,,,,,,,,,
END ONETOUCH PAYOUT EUR,,,,0,,,,,,,,,,,,,,,,,,
DOUBLENOTOUCH PAYOUT EUR,,,,,,,,,,,,,,,,,,,,,,
Low Trigger %,Expiry ,High Trigger %, MID - EUR PAYOUT ,ID,mini,,,,,,,,,,,,,,,,,
